row_id,order_id,order_date,ship_date,ship_mode,customer_id,country_region,city,state_province,postal_code,division,region,product_id,product_name,sales,units,gross_profit,cost,adjusted_lead_time,order_month,order_quarter,order_weekday,order_year,is_holiday_season,profit_margin_pct,profit_per_unit,cost_per_unit,product_popularity_rank,product_revenue_rank,product_profit_rank,region_demand_share,state_revenue_share,is_cross_border,ship_mode_ordinal,factory,factory_lat,factory_lon,region_lat,region_lon,factory_region_distance_km,closest_factory_distance_km,closest_factory_name,distance_vs_closest_ratio,factory_utilization_score
3583,US-2022-163181-CHO-TRI-54000,2024-11-07,2028-05-04,Standard Class,163181,United States,Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1274,11,4,3,2024,1,65.33333333333334,2.45,1.3,3,1,2,0.22596120581762508,0.09462368822127068,0,1,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
3584,US-2022-163181-CHO-NUT-13000,2024-11-07,2028-05-04,Standard Class,163181,United States,Houston,Texas,77041,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1274,11,4,3,2024,1,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.22596120581762508,0.09462368822127068,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
3585,US-2022-117086-CHO-SCR-58000,2024-11-08,2028-05-04,Standard Class,117086,United States,Burlington,Vermont,5401,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1273,11,4,4,2024,1,69.44444444444444,2.5,1.1,2,2,1,0.2905641504594007,0.0011456893860031655,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
3586,US-2022-114811-CHO-NUT-13000,2024-11-08,2028-04-30,Same Day,114811,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1269,11,4,4,2024,1,71.34670487106017,2.49,1.0,5,5,4,0.2905641504594007,0.10961089090468343,0,4,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
3587,US-2022-108259-CHO-NUT-13000,2024-11-08,2028-05-07,Standard Class,108259,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1276,11,4,4,2024,1,71.34670487106017,2.49,1.0,5,5,4,0.1569099338195813,0.024338916982165008,0,1,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
3588,US-2022-109386-CHO-FUD-51000,2024-11-08,2028-05-05,Second Class,109386,United States,Hampton,Virginia,23666,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1274,11,4,4,2024,1,66.66666666666666,2.4,1.2,4,4,5,0.1569099338195813,0.022413306811230604,0,2,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
3589,US-2022-114811-CHO-MIL-31000,2024-11-08,2028-04-30,Same Day,114811,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1269,11,4,4,2024,1,64.92307692307693,2.11,1.14,1,3,3,0.2905641504594007,0.10961089090468343,0,4,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
3590,US-2022-123568-CHO-SCR-58000,2024-11-08,2028-05-06,Standard Class,123568,United States,West Jordan,Utah,84084,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1275,11,4,4,2024,1,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.3265647099033929,0.006040260077979383,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
3591,US-2022-109386-CHO-SCR-58000,2024-11-08,2028-05-05,Second Class,109386,United States,Hampton,Virginia,23666,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1274,11,4,4,2024,1,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.1569099338195813,0.022413306811230604,0,2,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
3592,US-2022-109386-CHO-MIL-31000,2024-11-08,2028-05-05,Second Class,109386,United States,Hampton,Virginia,23666,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1274,11,4,4,2024,1,64.92307692307693,2.1100000000000003,1.1400000000000001,1,3,3,0.1569099338195813,0.022413306811230604,0,2,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
3593,US-2022-109386-CHO-MIL-31000,2024-11-08,2028-05-05,Second Class,109386,United States,Hampton,Virginia,23666,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1274,11,4,4,2024,1,64.92307692307692,2.11,1.1400000000000001,1,3,3,0.1569099338195813,0.022413306811230604,0,2,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
3594,US-2022-105634-CHO-MIL-31000,2024-11-08,2028-05-06,Standard Class,105634,United States,Franklin,Massachusetts,2038,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1275,11,4,4,2024,1,64.92307692307693,2.1100000000000003,1.1400000000000001,1,3,3,0.2905641504594007,0.012744701204222235,0,1,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
3595,US-2022-108259-CHO-MIL-31000,2024-11-08,2028-05-07,Standard Class,108259,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1276,11,4,4,2024,1,64.92307692307692,2.11,1.1400000000000001,1,3,3,0.1569099338195813,0.024338916982165008,0,1,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
3596,US-2022-123568-CHO-FUD-51000,2024-11-08,2028-05-06,Standard Class,123568,United States,West Jordan,Utah,84084,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1275,11,4,4,2024,1,66.66666666666666,2.4,1.2,4,4,5,0.3265647099033929,0.006040260077979383,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
3597,US-2022-164441-CHO-SCR-58000,2024-11-08,2028-05-05,Standard Class,164441,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,39.6,11,27.5,12.1,1274,11,4,4,2024,1,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.2905641504594007,0.10961089090468343,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
3598,US-2022-111990-CHO-MIL-31000,2024-11-08,2028-05-05,Standard Class,111990,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1274,11,4,4,2024,1,64.92307692307693,2.11,1.14,1,3,3,0.22596120581762508,0.09462368822127068,0,1,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
3599,US-2022-108259-CHO-SCR-58000,2024-11-08,2028-05-07,Standard Class,108259,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,39.6,11,27.5,12.1,1276,11,4,4,2024,1,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.1569099338195813,0.024338916982165008,0,1,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
3600,US-2022-117611-CHO-TRI-54000,2024-11-08,2028-05-02,Second Class,117611,United States,San Diego,California,92024,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1271,11,4,4,2024,1,65.33333333333334,2.45,1.3,3,1,2,0.3265647099033929,0.1969014335434916,0,2,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
3601,US-2022-123568-CHO-SCR-58000,2024-11-08,2028-05-06,Standard Class,123568,United States,West Jordan,Utah,84084,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1275,11,4,4,2024,1,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.3265647099033929,0.006040260077979383,0,1,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
3602,US-2022-108259-OTH-GUM-21000,2024-11-08,2028-05-07,Standard Class,108259,United States,Jacksonville,North Carolina,28540,Other,Gulf,OTH-GUM-21000,Wonka Gum,1.25,1,0.65,0.6,1276,11,4,4,2024,1,52.0,0.65,0.6,6,8,7,0.1569099338195813,0.024338916982165008,0,1,Secret Factory,41.8781,-87.6298,30.25,-89.5,1303.8,567.8,Wicked Choccy's,2.2962,0.0213
3603,US-2022-123568-CHO-MIL-31000,2024-11-08,2028-05-06,Standard Class,123568,United States,West Jordan,Utah,84084,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1275,11,4,4,2024,1,64.92307692307693,2.11,1.14,1,3,3,0.3265647099033929,0.006040260077979383,0,1,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
3604,US-2022-164441-CHO-SCR-58000,2024-11-08,2028-05-05,Standard Class,164441,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1274,11,4,4,2024,1,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.2905641504594007,0.10961089090468343,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
3605,US-2022-114811-CHO-FUD-51000,2024-11-08,2028-04-30,Same Day,114811,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1269,11,4,4,2024,1,66.66666666666666,2.4,1.2,4,4,5,0.2905641504594007,0.10961089090468343,0,4,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
3606,US-2022-154886-CHO-TRI-54000,2024-11-08,2028-05-04,Standard Class,154886,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1273,11,4,4,2024,1,65.33333333333334,2.45,1.3,3,1,2,0.3265647099033929,0.1969014335434916,0,1,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
3607,US-2022-117611-CHO-NUT-13000,2024-11-08,2028-05-02,Second Class,117611,United States,San Diego,California,92024,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1271,11,4,4,2024,1,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.3265647099033929,0.1969014335434916,0,2,Lot's O' Nuts,40.7128,-74.006,37.5,-120.0,3939.3,414.8,Sugar Shack,9.4969,0.5584
3608,US-2022-114811-OTH-KAZ-38000,2024-11-08,2028-04-30,Same Day,114811,United States,New York City,New York,10024,Other,Atlantic,OTH-KAZ-38000,Kazookles,13.0,4,1.0,12.0,1269,11,4,4,2024,1,7.6923076923076925,0.25,3.0,8,7,9,0.2905641504594007,0.10961089090468343,0,4,The Other Factory,47.6062,-122.3321,35.75,-79.0,3775.4,703.1,Lot's O' Nuts,5.3696,0.0098
3609,US-2022-109386-CHO-TRI-54000,2024-11-08,2028-05-05,Second Class,109386,United States,Hampton,Virginia,23666,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1274,11,4,4,2024,1,65.33333333333333,2.45,1.3,3,1,2,0.1569099338195813,0.022413306811230604,0,2,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
3610,US-2022-151407-CHO-SCR-58000,2024-11-08,2028-05-04,Standard Class,151407,United States,Dubuque,Iowa,52001,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1273,11,4,4,2024,1,69.44444444444444,2.5,1.1,2,2,1,0.22596120581762508,0.002823809772679681,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
3611,US-2022-114811-CHO-MIL-31000,2024-11-08,2028-04-30,Same Day,114811,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1269,11,4,4,2024,1,64.92307692307692,2.11,1.14,1,3,3,0.2905641504594007,0.10961089090468343,0,4,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
3612,US-2022-127509-CHO-TRI-54000,2024-11-09,2028-05-05,Standard Class,127509,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1273,11,4,5,2024,1,65.33333333333333,2.4499999999999997,1.3,3,1,2,0.22596120581762508,0.006226600348714446,0,1,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
3613,US-2022-113222-CHO-FUD-51000,2024-11-09,2028-05-01,Same Day,113222,United States,Lawrence,Indiana,46226,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1269,11,4,5,2024,1,66.66666666666666,2.4,1.2,4,4,5,0.22596120581762508,0.014125608153776285,0,4,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
3614,US-2022-127509-CHO-SCR-58000,2024-11-09,2028-05-05,Standard Class,127509,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1273,11,4,5,2024,1,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.22596120581762508,0.006226600348714446,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
3615,US-2022-127509-CHO-MIL-31000,2024-11-09,2028-05-05,Standard Class,127509,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1273,11,4,5,2024,1,64.92307692307693,2.11,1.14,1,3,3,0.22596120581762508,0.006226600348714446,0,1,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
3616,US-2022-146486-CHO-TRI-54000,2024-11-09,2028-05-06,Second Class,146486,United States,Oceanside,New York,11572,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,1274,11,4,5,2024,1,65.33333333333333,2.4499999999999997,1.3,3,1,2,0.2905641504594007,0.10961089090468343,0,2,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
3617,US-2022-126466-CHO-MIL-31000,2024-11-09,2028-05-05,Standard Class,126466,United States,Roseville,California,95661,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1273,11,4,5,2024,1,64.92307692307692,2.11,1.14,1,3,3,0.3265647099033929,0.1969014335434916,0,1,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
3618,US-2022-127509-CHO-SCR-58000,2024-11-09,2028-05-05,Standard Class,127509,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1273,11,4,5,2024,1,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.22596120581762508,0.006226600348714446,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
3619,US-2022-158554-CHO-NUT-13000,2024-11-09,2028-05-01,Same Day,158554,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1269,11,4,5,2024,1,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.2905641504594007,0.05661464585156974,0,4,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
3620,US-2022-169796-CHO-MIL-31000,2024-11-09,2028-05-06,Standard Class,169796,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1274,11,4,5,2024,1,64.92307692307693,2.11,1.14,1,3,3,0.2905641504594007,0.10961089090468343,0,1,Wicked Choccy's,29.7604,-95.3698,35.75,-79.0,1666.6,703.1,Lot's O' Nuts,2.3704,0.4073
3621,US-2022-146486-CHO-SCR-58000,2024-11-09,2028-05-06,Second Class,146486,United States,Oceanside,New York,11572,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1274,11,4,5,2024,1,69.44444444444444,2.5,1.1,2,2,1,0.2905641504594007,0.10961089090468343,0,2,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
3622,US-2022-146486-CHO-SCR-58000,2024-11-09,2028-05-06,Second Class,146486,United States,Oceanside,New York,11572,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1274,11,4,5,2024,1,69.44444444444444,2.5,1.1,2,2,1,0.2905641504594007,0.10961089090468343,0,2,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
3623,US-2022-146486-CHO-NUT-13000,2024-11-09,2028-05-06,Second Class,146486,United States,Oceanside,New York,11572,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1274,11,4,5,2024,1,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.2905641504594007,0.10961089090468343,0,2,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
3624,US-2022-169796-OTH-KAZ-38000,2024-11-09,2028-05-06,Standard Class,169796,United States,New York City,New York,10035,Other,Atlantic,OTH-KAZ-38000,Kazookles,6.5,2,0.5,6.0,1274,11,4,5,2024,1,7.6923076923076925,0.25,3.0,8,7,9,0.2905641504594007,0.10961089090468343,0,1,The Other Factory,47.6062,-122.3321,35.75,-79.0,3775.4,703.1,Lot's O' Nuts,5.3696,0.0098
3625,US-2022-121783-CHO-TRI-54000,2024-11-10,2028-05-06,Standard Class,121783,United States,Roseville,Minnesota,55113,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1273,11,4,6,2024,1,65.33333333333333,2.4499999999999997,1.3,3,1,2,0.22596120581762508,0.008191777851928322,0,1,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
3626,US-2022-121783-CHO-NUT-13000,2024-11-10,2028-05-06,Standard Class,121783,United States,Roseville,Minnesota,55113,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1273,11,4,6,2024,1,71.34670487106017,2.49,1.0,5,5,4,0.22596120581762508,0.008191777851928322,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
3627,US-2022-121783-CHO-NUT-13000,2024-11-10,2028-05-06,Standard Class,121783,United States,Roseville,Minnesota,55113,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1273,11,4,6,2024,1,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.22596120581762508,0.008191777851928322,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
3628,US-2022-121783-CHO-NUT-13000,2024-11-10,2028-05-06,Standard Class,121783,United States,Roseville,Minnesota,55113,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1273,11,4,6,2024,1,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.22596120581762508,0.008191777851928322,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
3629,US-2022-147690-CHO-SCR-58000,2024-11-10,2028-05-06,Standard Class,147690,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,1273,11,4,6,2024,1,69.44444444444444,2.5,1.0999999999999999,2,2,1,0.2905641504594007,0.05661464585156974,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
3630,US-2022-158659-CHO-MIL-31000,2024-11-10,2028-05-06,Second Class,158659,United States,Richmond,Indiana,47374,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1273,11,4,6,2024,1,64.92307692307693,2.1100000000000003,1.1400000000000001,1,3,3,0.22596120581762508,0.014125608153776285,0,2,Wicked Choccy's,29.7604,-95.3698,39.5,-98.35,1116.6,941.0,Secret Factory,1.1866,0.4073
3631,US-2022-155040-CHO-MIL-31000,2024-11-10,2028-05-07,Standard Class,155040,United States,Brentwood,California,94513,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1274,11,4,6,2024,1,64.92307692307692,2.11,1.14,1,3,3,0.3265647099033929,0.1969014335434916,0,1,Wicked Choccy's,29.7604,-95.3698,37.5,-120.0,2428.5,414.8,Sugar Shack,5.8546,0.4073
3632,US-2022-121783-CHO-SCR-58000,2024-11-10,2028-05-06,Standard Class,121783,United States,Roseville,Minnesota,55113,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1273,11,4,6,2024,1,69.44444444444444,2.5,1.1,2,2,1,0.22596120581762508,0.008191777851928322,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
3633,US-2022-111948-CHO-FUD-51000,2024-11-11,2028-05-03,Same Day,111948,United States,Detroit,Michigan,48234,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1269,11,4,0,2024,1,66.66666666666666,2.4,1.2,4,4,5,0.22596120581762508,0.02349354435346309,0,4,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
3634,US-2022-111948-OTH-GUM-21000,2024-11-11,2028-05-03,Same Day,111948,United States,Detroit,Michigan,48234,Other,Interior,OTH-GUM-21000,Wonka Gum,8.75,7,4.55,4.2,1269,11,4,0,2024,1,52.0,0.65,0.6,6,8,7,0.22596120581762508,0.02349354435346309,0,4,Secret Factory,41.8781,-87.6298,39.5,-98.35,941.0,941.0,Secret Factory,1.0,0.0213
3635,US-2022-113628-CHO-SCR-58000,2024-11-12,2028-05-11,Standard Class,113628,United States,Plantation,Florida,33317,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1276,11,4,1,2024,1,69.44444444444444,2.5,1.1,2,2,1,0.1569099338195813,0.03388275501198552,0,1,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
3636,US-2022-113628-CHO-NUT-13000,2024-11-12,2028-05-11,Standard Class,113628,United States,Plantation,Florida,33317,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1276,11,4,1,2024,1,71.34670487106017,2.4899999999999998,1.0,5,5,4,0.1569099338195813,0.03388275501198552,0,1,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
3637,US-2022-113628-CHO-SCR-58000,2024-11-12,2028-05-11,Standard Class,113628,United States,Plantation,Florida,33317,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1276,11,4,1,2024,1,69.44444444444444,2.5,1.1,2,2,1,0.1569099338195813,0.03388275501198552,0,1,Lot's O' Nuts,40.7128,-74.006,30.25,-89.5,1817.6,567.8,Wicked Choccy's,3.2011,0.5584
3638,US-2022-113628-CHO-TRI-54000,2024-11-12,2028-05-11,Standard Class,113628,United States,Plantation,Florida,33317,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1276,11,4,1,2024,1,65.33333333333333,2.4499999999999997,1.3,3,1,2,0.1569099338195813,0.03388275501198552,0,1,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
3639,US-2022-113628-CHO-MIL-31000,2024-11-12,2028-05-11,Standard Class,113628,United States,Plantation,Florida,33317,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1276,11,4,1,2024,1,64.92307692307692,2.11,1.14,1,3,3,0.1569099338195813,0.03388275501198552,0,1,Wicked Choccy's,29.7604,-95.3698,30.25,-89.5,567.8,567.8,Wicked Choccy's,1.0,0.4073
3640,US-2022-153283-CHO-FUD-51000,2024-11-12,2028-05-10,Standard Class,153283,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1275,11,4,1,2024,1,66.66666666666666,2.4,1.2,4,4,5,0.2905641504594007,0.10961089090468343,0,1,Lot's O' Nuts,40.7128,-74.006,35.75,-79.0,703.1,703.1,Lot's O' Nuts,1.0,0.5584
3641,US-2022-162964-CHO-FUD-51000,2024-11-12,2028-05-10,Standard Class,162964,United States,Houston,Texas,77095,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,1275,11,4,1,2024,1,66.66666666666667,2.4,1.2,4,4,5,0.22596120581762508,0.09462368822127068,0,1,Lot's O' Nuts,40.7128,-74.006,39.5,-98.35,2068.1,941.0,Secret Factory,2.1978,0.5584
